,voltage,current,power,label,v_norm,I_norm
10614,46906,10178,477.409268,66,,
10615,46054,11177,514.745558,66,,
10616,45184,11711,529.149824,66,,
10617,44340,11939,529.37526,66,,
10618,43513,12038,523.809494,66,,
10619,42706,12111,517.212366,66,,
10620,41923,12190,511.04137,66,,
10621,41179,12267,505.142793,66,,
10622,40462,12347,499.584314,66,,
10623,39773,12394,492.946562,66,,
10624,39093,12429,485.886897,66,,
10625,38428,12439,478.005892,66,,
10626,37157,12407,461.006899,66,,
10627,35988,12509,450.173892,66,,
10628,34883,12602,439.595566,66,,
10629,33832,12549,424.557768,66,,
10630,33337,12543,418.145991,66,,
10631,32854,12554,412.449116,66,,
10632,32388,12588,407.700144,66,,
10633,31935,12636,403.53066,66,,
10634,31487,12664,398.751368,66,,
10635,31056,12679,393.759024,66,,
10636,30642,12662,387.989004,66,,
10637,30235,12643,382.261105,66,,
10638,29830,12640,377.0512,66,,
10639,29441,12649,372.399209,66,,
10640,29065,12676,368.42794,66,,
10641,28347,12725,360.715575,66,,
10642,27621,12139,335.291319,66,,
10643,26953,12133,327.020749,66,,
10644,26641,12142,323.475022,66,,
10645,26030,12186,317.20158,66,,
10646,25156,12172,306.198832,66,,
10654,24614,12208,300.487712,67,,
10655,25436,12173,309.632428,67,,
10656,25729,12157,312.787453,67,,
10657,26027,12161,316.514347,67,,
10658,26645,12180,324.5361,67,,
10659,26959,12177,328.279743,67,,
10660,27283,12168,331.979544,67,,
10661,27614,12140,335.23396,67,,
10662,27961,12126,339.055086,67,,
10663,28308,12112,342.866496,67,,
10664,28661,12108,347.027388,67,,
10665,29033,12126,352.054158,67,,
10666,29408,12128,356.660224,67,,
10667,29796,12138,361.663848,67,,
10668,30199,12137,366.525263,67,,
10669,30603,12107,370.510521,67,,
10670,31017,12062,374.127054,67,,
10671,31878,12015,383.01417,67,,
10672,32340,12016,388.59744,67,,
10673,32816,12056,395.629696,67,,
10674,33305,12055,401.491775,67,,
10675,33799,12067,407.852533,67,,
10676,34299,12024,412.411176,67,,
10677,34824,11974,416.982576,67,,
10678,35364,11916,421.397424,67,,
10679,35927,11886,427.028322,67,,
10680,36514,11901,434.553114,67,,
10681,37116,11911,442.088676,67,,
10682,37730,11926,449.96798,67,,
10683,38369,11918,457.281742,67,,
10684,39029,11851,462.532679,67,,
10685,39714,11792,468.307488,67,,
10687,42658,11523,491.548134,67,,
10688,43468,11436,497.100048,67,,
10689,45160,11011,497.25676,67,,
10690,45992,10335,475.32732,67,,
10691,47625,8341,397.240125,67,,
10692,49361,6294,310.678134,67,,
10693,51190,4182,214.07658,67,,
10694,52994,1997,105.829018,67,,
10695,53792,1021,54.921632,67,,
10734,24641,12871,317.154311,68,,
10735,25184,12872,324.168448,68,,
10736,25475,12877,328.041575,68,,
10737,26065,12873,335.534745,68,,
10738,26370,12861,339.14457,68,,
10739,26674,12835,342.36079,68,,
10740,26996,12813,345.899748,68,,
10741,27323,12830,350.55409,68,,
10742,27663,12830,354.91629,68,,
10743,28007,12852,359.945964,68,,
10744,28352,12859,364.578368,68,,
10745,28705,12843,368.658315,68,,
10746,29072,12814,372.528608,68,,
10747,29449,12775,376.210975,68,,
10748,30174,11753,354.635022,68,,
10749,30990,11777,364.96923,68,,
10750,32328,11742,379.595376,68,,
10751,32792,11709,383.961528,68,,
10752,33754,11664,393.706656,68,,
10753,34804,11677,406.406308,68,,
10755,37078,11587,429.622786,68,,
10756,37687,11511,433.815057,68,,
10757,38994,11464,447.027216,68,,
10758,40377,11465,462.922305,68,,
10759,41867,11343,474.897381,68,,
10760,43442,11072,480.989824,68,,
10761,45089,10525,474.561725,68,,
10762,45924,9867,453.132108,68,,
10763,48434,6999,338.989566,68,,
10764,49299,5970,294.31503,68,,
10765,51122,3819,195.234918,68,,
10766,52882,1761,93.125202,68,,
10767,53699,813,43.657287,68,,
10775,53838,657,35.371566,68,,
10776,52883,1771,93.655793,69,,
10777,52070,2716,141.42212,69,,
10778,50198,4892,245.568616,69,,
10779,49288,5926,292.080688,69,,
10780,48411,6933,335.633463,69,,
10781,47567,7985,379.822495,69,,
10782,46747,8976,419.601072,69,,
10783,45944,9932,456.315808,69,,
10784,45089,10494,473.163966,69,,
10785,44242,10807,478.123294,69,,
10786,43414,10936,474.775504,69,,
10787,42617,11037,470.363829,69,,
10788,41848,11121,465.391608,69,,
10789,41097,11245,462.135765,69,,
10790,40361,11362,458.581682,69,,
10791,38327,11415,437.502705,69,,
10792,37687,11415,430.197105,69,,
10793,36461,11472,418.280592,69,,
10794,35337,11574,408.990438,69,,
10795,34272,11594,397.349568,69,,
10796,33753,11580,390.85974,69,,
10797,32774,11564,378.998536,69,,
10798,32310,11607,375.02217,69,,
10799,31423,11686,367.209178,69,,
10800,30985,11684,362.02874,69,,
10801,30568,11668,356.667424,69,,
10802,30164,11642,351.169288,69,,
10803,29764,11639,346.423196,69,,
10804,29384,11660,342.61744,69,,
10805,29006,11687,338.993122,69,,
10806,28638,11708,335.293704,69,,
10807,28280,11730,331.7244,69,,
10808,27938,11721,327.461298,69,,
10809,27598,11717,323.365766,69,,
10810,27263,11712,319.304256,69,,
10811,26618,11708,311.643544,69,,
10812,26306,11733,308.648298,69,,
10813,25422,11767,299.140674,69,,
10814,25138,11746,295.270948,69,,
10823,24860,11763,292.42818,70,,
10824,25141,11755,295.532455,70,,
10825,26001,11720,304.73172,70,,
10826,26307,11731,308.607417,70,,
10827,26944,11745,316.45728,70,,
10828,27590,11713,323.16167,70,,
10829,28281,11677,330.237237,70,,
10830,28640,11671,334.25744,70,,
10831,29764,11711,348.566204,70,,
10832,30168,11695,352.81476,70,,
10833,30989,11626,360.278114,70,,
10834,31850,11594,369.2689,70,,
10835,32782,11621,380.959622,70,,
10836,33768,11630,392.72184,70,,
10837,35322,11496,406.061712,70,,
10838,36470,11472,418.38384,70,,
10839,37690,11501,433.47269,70,,
10840,38978,11427,445.401606,70,,
10841,39664,11339,449.750096,70,,
10842,40370,11262,454.64694,70,,
10843,41095,11201,460.305095,70,,
10844,41842,11146,466.370932,70,,
10845,42612,11093,472.694916,70,,
10846,43421,10997,477.500737,70,,
10847,44260,10832,479.42432,70,,
10848,45105,10481,472.745505,70,,
10849,45918,9762,448.251516,70,,
10850,46714,8795,410.84963,70,,
10851,47543,7813,371.453459,70,,
10852,49273,5823,286.916679,70,,
10853,50180,4812,241.46616,70,,
10854,52045,2643,137.554935,70,,
10855,52857,1703,90.015471,70,,
10896,24857,11705,290.951185,71,,
10897,25423,11714,297.805022,71,,
10898,26304,11685,307.36224,71,,
10899,26613,11657,310.227741,71,,
10900,27259,11658,317.785422,71,,
10902,28280,11672,330.08416,71,,
10903,29382,11613,341.213166,71,,
10904,30157,11589,349.489473,71,,
10905,30560,11595,354.3432,71,,
10906,31421,11632,365.489072,71,,
10907,32314,11593,374.616202,71,,
10908,33247,11506,382.539982,71,,
10909,34258,11493,393.727194,71,,
10910,34796,11505,400.32798,71,,
10911,36465,11481,418.654665,71,,
10912,37682,11348,427.615336,71,,
10913,38969,11318,441.051142,71,,
10914,39648,11311,448.458528,71,,
10915,40357,11305,456.235885,71,,
10916,41858,11183,468.098014,71,,
10917,44160,10146,448.04736,71,,
10918,44985,9702,436.44447,71,,
10919,47451,7234,343.260534,71,,
10920,48296,6269,302.767624,71,,
10921,50068,4232,211.887776,71,,
10922,51892,2193,113.799156,71,,
10930,52696,1338,70.507248,71,,
10931,51901,2214,114.908814,71,,
10932,51002,3227,164.583454,71,,
10933,50068,4236,212.088048,71,,
10934,49162,5221,256.674802,71,,
10935,48289,6181,298.474309,71,,
10936,47445,7171,340.228095,71,,
10937,46613,8132,379.056916,71,,
10938,45803,9057,414.837771,71,,
10939,44173,10201,450.608773,71,,
10940,43354,10369,449.537626,71,,
10941,41022,10704,439.099488,71,,
10942,40299,10791,434.866509,71,,
10943,38273,10870,416.02751,71,,
10944,37625,10869,408.946125,71,,
10945,37006,10889,402.958334,71,,
10946,35843,10972,393.269396,71,,
10947,34751,11056,384.207056,71,,
10948,34220,11039,377.75458,71,,
10949,33211,11002,365.387422,71,,
10950,31825,11097,353.162025,71,,
10951,31381,11132,349.333292,71,,
10952,30130,11099,334.41287,71,,
10953,29727,11099,329.939973,71,,
10954,28967,11130,322.40271,71,,
10955,28603,11160,319.20948,71,,
10957,27228,11155,303.72834,71,,
10958,26587,11166,296.870442,71,,
10959,25983,11207,291.191481,71,,
10960,25395,11203,284.500185,71,,
10961,25108,11193,281.033844,71,,
10969,24565,11222,275.66843,72,,
10971,25392,11192,284.187264,72,,
10972,26285,11193,294.208005,72,,
10973,26909,11196,301.273164,72,,
10974,27563,11154,307.437702,72,,
10975,27904,11139,310.822656,72,,
10976,28603,11120,318.06536,72,,
10977,28966,11138,322.623308,72,,
10978,29346,11137,326.826402,72,,
10979,29730,11152,331.54896,72,,
10980,30131,11145,335.809995,72,,
10981,30539,11126,339.776914,72,,
10982,30943,11078,342.786554,72,,
10983,31374,11055,346.83957,72,,
10984,31812,11045,351.36354,72,,
10985,32271,11045,356.433195,72,,
10986,32743,11072,362.530496,72,,
10987,33220,11080,368.0776,72,,
10988,33718,11074,373.393132,72,,
10989,34216,11039,377.710424,72,,
10990,34742,10980,381.46716,72,,
10991,35838,10916,391.207608,72,,
10992,37012,10936,404.763232,72,,
10993,37629,10946,411.887034,72,,
10994,38929,10865,422.963585,72,,
10995,39604,10797,427.604388,72,,
10996,41015,10633,436.112495,72,,
10997,42554,10502,446.902108,72,,
10998,44183,10185,450.003855,72,,
10999,44993,9689,435.937177,72,,
11000,46588,7968,371.213184,72,,
11001,48257,6020,290.50714,72,,
11002,50042,4082,204.271444,72,,
11003,50965,3057,155.800005,72,,
11004,51832,2091,108.380712,72,,
11005,52678,1296,68.270688,72,,
11014,52673,1287,67.790151,73,,
11015,51828,2066,107.076648,73,,
11016,50044,4089,204.629916,73,,
11017,49144,5111,251.174984,73,,
11018,47405,7029,333.209745,73,,
11019,45783,8819,403.760277,73,,
11020,44164,10180,449.58952,73,,
11021,43344,10419,451.601136,73,,
11022,42555,10571,449.848905,73,,
11023,41793,10663,445.638759,73,,
11024,41038,10702,439.188676,73,,
11025,40296,10722,432.053712,73,,
11026,39587,10757,425.837359,73,,
11027,38907,10804,420.351228,73,,
11028,38265,10872,416.01708,73,,
11029,37638,10942,411.834996,73,,
11030,37026,10991,406.952766,73,,
11031,36418,10985,400.05173,73,,
11032,35835,10958,392.67993,73,,
11033,34745,10952,380.52724,73,,
11034,34220,10999,376.38578,73,,
11035,33711,11049,372.472839,73,,
11036,33216,11081,368.066496,73,,
11037,32737,11095,363.217015,73,,
11038,32275,11074,357.41335,73,,
11039,31822,11059,351.919498,73,,
11040,31380,11055,346.9059,73,,
11041,30941,11063,342.300283,73,,
11042,30526,11095,338.68597,73,,
11043,30126,11124,335.121624,73,,
11044,29732,11154,331.630728,73,,
11045,29354,11156,327.473224,73,,
11046,28602,11121,318.082842,73,,
11047,27565,11163,307.708095,73,,
11048,27235,11191,304.786885,73,,
11049,26911,11187,301.053357,73,,
11050,26280,11178,293.75784,73,,
11051,25978,11176,290.330128,73,,
11052,25112,11203,281.329736,73,,
11065,24562,11200,275.0944,74,,
11066,25114,11211,281.553054,74,,
11067,25397,11210,284.70037,74,,
11068,25974,11192,290.701008,74,,
11069,26281,11173,293.637613,74,,
11070,26575,10854,288.44505,74,,
11071,26897,10840,291.56348,74,,
11072,27209,10842,294.999978,74,,
11073,27542,10837,298.472654,74,,
11074,27885,10854,302.66379,74,,
11075,28238,10864,306.777632,74,,
11076,28592,10847,310.137424,74,,
11077,28951,10826,313.423526,74,,
11078,29326,10799,316.691474,74,,
11079,29697,10777,320.044569,74,,
11080,30098,10779,324.426342,74,,
11081,30510,10780,328.8978,74,,
11082,30929,10802,334.095058,74,,
11083,31789,10796,343.194044,74,,
11084,32713,10726,350.879638,74,,
11085,33687,10678,359.709786,74,,
11086,34713,10695,371.255535,74,,
11087,35817,10700,383.2419,74,,
11088,36984,10616,392.622144,74,,
11089,38222,10508,401.636776,74,,
11090,38879,10490,407.84071,74,,
11091,39569,10482,414.762258,74,,
11092,40277,10483,422.223791,74,,
11093,41001,10445,428.255445,74,,
11094,41749,10352,432.185648,74,,
11095,42515,10224,434.67336,74,,
11096,43308,10030,434.37924,74,,
11097,44119,9755,430.380845,74,,
11098,44928,9249,415.539072,74,,
11099,45727,8496,388.496592,74,,
11100,46536,7657,356.326152,74,,
11101,47362,6745,319.45669,74,,
11102,48218,5804,279.857272,74,,
11103,50918,2809,143.028662,74,,
11104,51744,1910,98.83104,74,,
11111,51088,3602,184.018976,75,,
11112,49252,5685,279.99762,75,,
11113,47523,7735,367.590405,75,,
11115,44249,10807,478.198943,75,,
11116,42611,11037,470.297607,75,,
11117,41841,11139,466.066899,75,,
11118,40372,11366,458.868152,75,,
11119,39665,11448,454.08492,75,,
11120,38982,11447,446.226954,75,,
11121,38326,11440,438.44944,75,,
11122,37687,11431,430.800097,75,,
11123,37075,11463,424.990725,75,,
11124,36470,11504,419.55088,75,,
11125,35890,11556,414.74484,75,,
11126,35337,11613,410.368581,75,,
11127,34801,11629,404.700829,75,,
11128,34273,11621,398.286533,75,,
11129,33760,11613,392.05488,75,,
11130,33257,11592,385.515144,75,,
11131,32771,11601,380.176371,75,,
11132,31429,11719,368.316451,75,,
11133,30572,11711,358.028692,75,,
11134,30161,11687,352.491607,75,,
11135,29386,11698,343.757428,75,,
11136,28286,11765,332.78479,75,,
11137,27935,11756,328.40386,75,,
11138,27267,11735,319.978245,75,,
11139,26942,11744,316.406848,75,,
11140,26307,11772,309.686004,75,,
11141,25716,11798,303.397368,75,,
11157,24862,11803,293.446186,76,,
11158,25420,11781,299.47302,76,,
11159,25713,11764,302.487732,76,,
11160,26309,11767,309.578003,76,,
11161,27265,11774,321.01811,76,,
11162,27593,11741,323.969413,76,,
11163,28280,11703,330.96084,76,,
11164,28641,11703,335.185623,76,,
11165,29767,11740,349.46458,76,,
11166,30575,11693,357.513475,76,,
11167,31422,11637,365.657814,76,,
11168,31857,11630,370.49691,76,,
11169,32305,11637,375.933285,76,,
11170,32779,11651,381.908129,76,,
11171,33269,11660,387.91654,76,,
11172,33770,11654,393.55558,76,,
11173,34276,11627,398.527052,76,,
11174,34791,11572,402.601452,76,,
11175,35327,11531,407.355637,76,,
11176,35887,11498,412.628726,76,,
11177,36472,11500,419.428,76,,
11178,37085,11512,426.92252,76,,
11179,37695,11530,434.62335,76,,
11180,38332,11524,441.737968,76,,
11181,39670,11365,450.84955,76,,
11182,41100,11226,461.3886,76,,
11183,42615,11113,473.580495,76,,
11184,44259,10844,479.944596,76,,
11185,45914,9705,445.59537,76,,
11186,46709,8764,409.357676,76,,
11187,48303,6299,304.260597,76,,
11188,50090,4323,216.53907,76,,
11189,51022,3290,167.86238,76,,
11190,51935,2275,118.152125,76,,
11191,53496,459,24.554664,76,,
11200,52732,1412,74.457584,77,,
11201,51930,2248,116.73864,77,,
11202,51011,3265,166.550915,77,,
11203,50090,4326,216.68934,77,,
11204,48318,6365,307.54407,77,,
11205,46622,8222,383.326084,77,,
11206,45012,9876,444.538512,77,,
11207,44195,10343,457.108885,77,,
11208,42580,10801,459.90658,77,,
11209,41804,10868,454.325872,77,,
11210,40327,10911,440.007897,77,,
11211,38929,11007,428.491503,77,,
11213,36448,11183,407.597984,77,,
11214,35861,11163,400.316343,77,,
11215,35292,11143,393.258756,77,,
11216,34752,11152,387.554304,77,,
11217,34232,11187,382.953384,77,,
11218,33735,11239,379.147665,77,,
11219,33239,11279,374.902681,77,,
11220,32753,11300,370.1089,77,,
11221,32286,11275,364.02465,77,,
11222,31831,11260,358.41706,77,,
11223,31391,11254,353.274314,77,,
11224,30546,11295,345.01707,77,,
11225,30140,11333,341.57662,77,,
11226,29743,11355,337.731765,77,,
11227,29364,11348,333.222672,77,,
11228,28986,11335,328.55631,77,,
11229,28617,11326,324.116142,77,,
11230,28257,11329,320.123553,77,,
11231,27909,11334,316.320606,77,,
11232,27572,11354,313.052488,77,,
11233,27247,11379,310.043613,77,,
11234,26927,11394,306.806238,77,,
11235,26604,11391,303.046164,77,,
11236,26290,11383,299.25907,77,,
11237,25984,11371,295.464064,77,,
11238,25405,11394,289.46457,77,,
11247,24844,11405,283.34582,78,,
11248,25409,11415,290.043735,78,,
11249,25698,11418,293.419764,78,,
11250,25984,11402,296.269568,78,,
11251,26291,11379,299.165289,78,,
11252,26602,11363,302.278526,78,,
11253,26920,11351,305.56892,78,,
11254,27243,11353,309.289779,78,,
11255,27572,11354,313.052488,78,,
11256,27913,11364,317.203332,78,,
11257,28265,11375,321.514375,78,,
11258,28621,11360,325.13456,78,,
11259,28990,11339,328.71761,78,,
11260,29736,11292,335.778912,78,,
11261,30134,11282,339.971788,78,,
11263,31401,11331,355.804731,78,,
11264,31835,11317,360.276695,78,,
11265,32288,11281,364.240928,78,,
11266,32751,11238,368.055738,78,,
11267,33236,11204,372.376144,78,,
11268,33730,11184,377.23632,78,,
11269,34235,11198,383.36353,78,,
11270,34757,11217,389.869269,78,,
11271,35302,11223,396.194346,78,,
11272,35866,11205,401.87853,78,,
11273,36448,11175,407.3064,78,,
11274,37042,11119,411.869998,78,,
11275,37647,11061,416.413467,78,,
11276,38278,11014,421.593892,78,,
11277,39624,10993,435.586632,78,,
11278,41070,10960,450.1272,78,,
11279,43378,10565,458.28857,78,,
11280,45020,9903,445.83306,78,,
11281,45831,9183,420.866073,78,,
11282,47468,7381,350.361308,78,,
11283,49202,5381,264.755962,78,,
11284,51939,2265,117.641835,78,,
11285,52716,1381,72.800796,78,,
11292,52715,1388,73.16842,79,,
11293,51947,2290,118.95863,79,,
11294,51027,3315,169.154505,79,,
11295,50099,4347,217.780353,79,,
11296,49191,5345,262.925895,79,,
11297,48309,6350,306.76215,79,,
11298,47457,7345,348.571665,79,,
11299,46634,8314,387.715076,79,,
11300,45840,9224,422.82816,79,,
11301,44200,10400,459.68,79,,
11302,42566,10674,454.349484,79,,
11305,39628,11059,438.246052,79,,
11306,38940,11085,431.6499,79,,
11307,38284,11060,423.42104,79,,
11308,37651,11050,416.04355,79,,
11309,37035,11090,410.71815,79,,
11310,36436,11124,405.314064,79,,
11311,35858,11178,400.820724,79,,
11312,35257,10742,378.730694,79,,
11313,34724,10767,373.873308,79,,
11314,34203,10760,368.02428,79,,
11315,33693,10739,361.829127,79,,
11316,33189,10728,356.051592,79,,
11317,32244,10772,347.332368,79,,
11318,31366,10842,340.070172,79,,
11319,30933,10856,335.808648,79,,
11320,29703,10807,321.000321,79,,
11321,29331,10831,317.684061,79,,
11322,28237,10892,307.557404,79,,
11323,27886,10873,303.204478,79,,
11324,26895,10870,292.34865,79,,
11325,26574,10880,289.12512,79,,
11326,25966,10916,283.444856,79,,
11327,25387,10921,277.251427,79,,
11328,25100,10923,274.1673,79,,
11341,24549,10925,268.197825,80,,
11342,25105,10914,273.99597,80,,
11343,25382,10901,276.689182,80,,
11344,25962,10888,282.674256,80,,
11345,26899,10917,293.656383,80,,
11346,27547,10874,299.546078,80,,
11347,28238,10834,305.930492,80,,
11348,29023,11912,345.721976,80,,
11349,29400,11934,350.8596,80,,
11350,30592,11899,364.014208,80,,
11351,31435,11831,371.907485,80,,
11352,32325,11833,382.501725,80,,
11353,33288,11869,395.095272,80,,
11354,34287,11831,405.649497,80,,
11355,35345,11722,414.31409,80,,
11356,36495,11694,426.77253,80,,
11358,38345,11707,448.904915,80,,
11359,39009,11647,454.337823,80,,
11360,39690,11556,458.65764,80,,
11361,40388,11491,464.098508,80,,
11362,41114,11422,469.604108,80,,
11363,41858,11357,475.381306,80,,
11364,42637,11287,481.243819,80,,
11365,43451,11212,487.172612,80,,
11366,44286,11034,488.651724,80,,
11367,45132,10720,483.81504,80,,
11368,45942,9947,456.985074,80,,
11369,46726,8901,415.908126,80,,
11370,48409,6868,332.473012,80,,
11371,51130,3853,197.00389,80,,
11372,52064,2678,139.427392,80,,
11376,54281,673,36.531113,80,,
11416,24818,10873,269.846114,81,,
11417,25380,10880,276.1344,81,,
11418,26266,10846,284.881036,81,,
11419,26891,10829,291.202639,81,,
11420,27210,10830,294.6843,81,,
11421,27892,10844,302.460848,81,,
11422,28584,10837,309.764808,81,,
11423,29705,10765,319.774325,81,,
11424,30103,10771,324.239413,81,,
11425,30506,10772,328.610632,81,,
11426,31356,10802,338.707512,81,,
11427,31797,10791,343.121427,81,,
11428,32252,10763,347.128276,81,,
11429,32713,10723,350.781499,81,,
11430,33186,10689,354.725154,81,,
11431,33681,10674,359.510994,81,,
11432,34186,10669,364.730434,81,,
11433,34721,10687,371.063327,81,,
11434,35264,10708,377.606912,81,,
11435,35820,10698,383.20236,81,,
11436,36390,10648,387.48072,81,,
11437,36980,10592,391.69216,81,,
11438,37597,10540,396.27238,81,,
11439,38232,10496,401.283072,81,,
11440,39560,10487,414.86572,81,,
11441,41755,10334,431.49617,81,,
11442,42525,10201,433.797525,81,,
11443,44916,9250,415.473,81,,
11444,46540,7625,354.8675,81,,
11445,48224,5798,279.602752,81,,
11446,49993,3825,191.223225,81,,
11447,51747,1907,98.681529,81,,
11455,52576,1090,57.30784,81,,
11456,51781,1971,102.060351,82,,
11457,50940,2898,147.62412,82,,
11458,50009,3902,195.135118,82,,
11459,49097,4841,237.678577,82,,
11460,48221,5790,279.19959,82,,
11461,47372,6753,319.903116,82,,
11462,46546,7721,359.381666,82,,
11463,45742,8615,394.06733,82,,
11464,44936,9390,421.94904,82,,
11465,43310,10034,434.57254,82,,
11466,42515,10150,431.52725,82,,
11467,41734,10274,428.775116,82,,
11468,40984,10386,425.659824,82,,
11469,40264,10479,421.926456,82,,
11470,39570,10542,417.14694,82,,
11471,38900,10561,410.8229,82,,
11472,38234,10559,403.712806,82,,
11473,37587,10545,396.354915,82,,
11474,36973,10558,390.360934,82,,
11475,36386,10584,385.109424,82,,
11476,35818,10647,381.354246,82,,
11477,34189,10723,366.608647,82,,
11478,33680,10691,360.07288,82,,
11479,32243,10730,345.96739,82,,
11480,31792,10773,342.495216,82,,
11481,30927,10801,334.042527,82,,
11482,30106,10780,324.54268,82,,
11483,29702,10771,319.920242,82,,
11484,28952,10830,313.55016,82,,
11485,28588,10847,310.094036,82,,
11486,28241,10848,306.358368,82,,
11487,27887,10850,302.57395,82,,
11488,27542,10839,298.527738,82,,
11489,27210,10824,294.52104,82,,
11490,26893,10825,291.116725,82,,
11491,26573,10855,288.449915,82,,
11492,26313,11690,307.59897,82,,
11493,26007,11702,304.333914,82,,
11494,25712,11705,300.95896,82,,
11495,25417,11699,297.353483,82,,
11496,25139,11706,294.277134,82,,
11503,24323,11726,285.211498,83,,
11504,25138,11691,293.888358,83,,
11505,25423,11682,296.991486,83,,
11506,26003,11675,303.585025,83,,
11507,26307,11678,307.213146,83,,
11508,27266,11685,318.60321,83,,
11509,27597,11656,321.670632,83,,
11510,27930,11634,324.93762,83,,
11511,28632,11618,332.646576,83,,
11512,29388,11647,342.282036,83,,
11513,29764,11657,346.958948,83,,
11514,30564,11626,355.337064,83,,
11515,30982,11567,358.368794,83,,
11516,31854,11565,368.39151,83,,
11517,32302,11549,373.055798,83,,
11518,33760,11570,390.6032,83,,
11519,34265,11544,395.55516,83,,
11520,35318,11439,404.002602,83,,
11521,35875,11397,408.867375,83,,
11522,37073,11429,423.707317,83,,
11523,37689,11445,431.350605,83,,
11524,38975,11379,443.496525,83,,
11525,40358,11196,451.848168,83,,
11526,41832,11087,463.791384,83,,
11527,43413,10924,474.243612,83,,
11528,45088,10354,466.841152,83,,
11529,46688,8633,403.057504,83,,
11539,52808,1562,82.486096,84,,
11540,52019,2465,128.226835,84,,
11541,51077,3572,182.447044,84,,
11542,50154,4653,233.366562,84,,
11543,49258,5721,281.805018,84,,
11544,48381,6744,326.281464,84,,
11545,47523,7716,366.687468,84,,
11546,46683,8624,402.594192,84,,
11547,45876,9515,436.51014,84,,
11548,45068,10242,461.586456,84,,
11549,43410,10942,474.99222,84,,
11550,41840,11166,467.18544,84,,
11551,41089,11189,459.744821,84,,
11552,40356,11206,452.229336,84,,
11553,39650,11240,445.666,84,,
11554,38959,11302,440.314618,84,,
11555,38311,11366,435.442826,84,,
11556,37690,11436,431.02284,84,,
11557,37077,11473,425.384421,84,,
11558,36477,11481,418.792437,84,,
11559,35886,11457,411.145902,84,,
11560,35312,11438,403.898656,84,,
11561,34781,11436,397.755516,84,,
11562,34258,11485,393.45313,84,,
11563,33759,11534,389.376306,84,,
11564,32776,11600,380.2016,84,,
11565,31854,11554,368.041116,84,,
11566,30980,11573,358.53154,84,,
11567,30159,11626,350.628534,84,,
11568,29011,11637,337.601007,84,,
11569,28634,11617,332.641178,84,,
11570,27592,11657,321.639944,84,,
11571,27266,11688,318.685008,84,,
11572,26617,11693,311.232581,84,,
11573,25998,11673,303.474654,84,,
11574,25421,11689,297.146069,84,,
11585,24861,11697,290.799117,87,,
11586,25140,11710,294.3894,87,,
11587,25419,11708,297.605652,87,,
11588,25710,11704,300.90984,87,,
11589,26003,11692,304.027076,87,,
11590,26307,11659,306.713313,87,,
11591,26621,11673,310.746933,87,,
11592,26932,11656,313.919392,87,,
11593,27254,11651,317.536354,87,,
11594,27935,11661,325.750035,87,,
11595,28285,11677,330.283945,87,,
11596,29004,11638,337.548552,87,,
11597,29755,11587,344.771185,87,,
11598,30164,11585,349.44994,87,,
11599,30571,11593,354.409603,87,,
11600,30983,11624,360.146392,87,,
11601,31416,11629,365.336664,87,,
11602,31856,11615,370.00744,87,,
11603,32311,11579,374.129069,87,,
11604,32778,11538,378.192564,87,,
11605,33257,11504,382.588528,87,,
11606,33743,11489,387.673327,87,,
11607,34248,11480,393.16704,87,,
11608,34787,11495,399.876565,87,,
11609,35896,11503,412.911688,87,,
11610,36475,11478,418.66005,87,,
11611,37672,11344,427.351168,87,,
11612,38973,11302,440.472846,87,,
11613,39661,11301,448.208961,87,,
11614,41088,11238,461.746944,87,,
11615,42620,11016,469.50192,87,,
11616,44229,10609,469.225461,87,,
11617,45862,9443,433.074866,87,,
11618,46681,8539,398.609059,87,,
11619,47519,7607,361.477033,87,,
11620,48365,6598,319.11227,87,,
11621,49227,5571,274.243617,87,,
11622,50127,4552,228.178104,87,,
11623,51050,3452,176.2246,87,,
11624,51991,2365,122.958715,87,,
11625,52754,1473,77.706642,87,,
11626,53570,511,27.37427,87,,
11634,52761,1479,78.033519,88,,
11635,51998,2381,123.807238,88,,
11636,51063,3496,178.516248,88,,
11637,50133,4544,227.804352,88,,
11638,49219,5521,271.738099,88,,
11639,48347,6553,316.817891,88,,
11640,47505,7548,358.56774,88,,
11641,45871,9536,437.425856,88,,
11642,44233,10694,473.027702,88,,
11643,43419,10848,471.009312,88,,
11644,41077,11180,459.24086,88,,
11645,40353,11268,454.697604,88,,
11646,38985,11373,443.376405,88,,
11647,38320,11385,436.2732,88,,
11648,36463,11404,415.824052,88,,
11649,35337,11524,407.223588,88,,
11650,34258,11534,395.131772,88,,
11651,33752,11513,388.586776,88,,
11652,32773,11520,377.54496,88,,
11653,31854,11593,369.283422,88,,
11654,30988,11628,360.328464,88,,
11655,30575,11617,355.189775,88,,
11656,29754,11588,344.789352,88,,
11657,29003,11614,336.840842,88,,
11658,28641,11654,333.782214,88,,
11659,28285,11678,330.31223,88,,
11660,27932,11678,326.189896,88,,
11661,27587,11661,321.692007,88,,
11662,27254,11636,317.127544,88,,
11663,26936,11654,313.912144,88,,
11664,26624,11665,310.56896,88,,
11665,26307,11683,307.344681,88,,
11666,26005,11687,303.920435,88,,
11667,25712,11707,301.010384,88,,
11668,25420,11700,297.414,88,,
11669,25139,11693,293.950327,88,,
11677,24857,11709,291.050613,89,,
11678,25713,11680,300.32784,89,,
