,v_in,v_out
912,51588.0,37.0
913,51586.0,37.0
914,51588.0,35.0
915,51587.0,36.0
916,51585.0,40.0
917,51586.0,39.0
918,51338.0,242.0
919,50262.0,1148.0
920,49459.0,1833.0
921,48668.0,2499.0
922,47780.0,3252.0
923,46918.0,4011.0
924,46082.0,4751.0
925,45258.0,5466.0
926,44462.0,6108.0
927,43694.0,6732.0
928,42918.0,7180.0
929,42141.0,7412.0
930,41382.0,7546.0
931,40653.0,7652.0
932,39945.0,7763.0
933,39256.0,7812.0
934,38582.0,7837.0
935,37935.0,7826.0
936,37313.0,7820.0
937,36712.0,7852.0
938,36109.0,7892.0
939,35545.0,7938.0
940,35007.0,7970.0
941,34476.0,7985.0
942,33955.0,7975.0
943,33448.0,7967.0
944,32958.0,7953.0
945,32491.0,7972.0
946,32029.0,8005.0
947,31589.0,8035.0
948,31151.0,8051.0
949,30727.0,8047.0
950,30326.0,8045.0
951,29915.0,8027.0
952,29523.0,8032.0
953,29147.0,8035.0
954,28778.0,8053.0
955,28422.0,8084.0
956,28074.0,8096.0
957,27723.0,8093.0
958,27390.0,8073.0
959,27063.0,8071.0
960,26743.0,8078.0
961,26427.0,8082.0
962,25829.0,8114.0
963,25534.0,8123.0
964,25247.0,8111.0
965,24965.0,8107.0
966,24689.0,8109.0
967,24420.0,8117.0
968,24165.0,8126.0
969,23910.0,8129.0
970,23655.0,8127.0
971,23405.0,8124.0
972,23163.0,8129.0
973,22927.0,8130.0
974,23161.0,8122.0
975,23406.0,8127.0
976,23657.0,8120.0
977,23910.0,8128.0
978,24167.0,8124.0
979,24421.0,8120.0
980,24687.0,8115.0
981,24967.0,8103.0
982,25249.0,8102.0
983,25529.0,8095.0
984,25822.0,8093.0
985,26125.0,8096.0
986,26432.0,8104.0
987,26747.0,8107.0
988,27061.0,8098.0
989,27388.0,8077.0
990,27725.0,8062.0
991,28070.0,8053.0
992,28417.0,8046.0
993,28776.0,8050.0
994,29153.0,8065.0
995,29529.0,8071.0
996,29920.0,8071.0
997,30320.0,8037.0
998,30722.0,8018.0
999,31146.0,7991.0
1000,31587.0,7984.0
1001,32027.0,8000.0
1002,32493.0,8012.0
1003,32964.0,8010.0
1004,33458.0,8011.0
1005,34472.0,7949.0
1006,35001.0,7905.0
1007,35544.0,7884.0
1008,36117.0,7889.0
1009,36717.0,7902.0
1010,37318.0,7912.0
1011,37936.0,7883.0
1012,38585.0,7831.0
1013,39254.0,7764.0
1014,39942.0,7689.0
1015,40653.0,7631.0
1016,41388.0,7552.0
1017,42145.0,7448.0
1018,42929.0,7227.0
1019,43698.0,6772.0
1020,44466.0,6127.0
1021,45257.0,5440.0
1022,46075.0,4720.0
1023,46915.0,3972.0
1024,47783.0,3283.0
1025,48669.0,2531.0
1026,49460.0,1859.0
1027,50267.0,1165.0
1028,51093.0,440.0
1029,51603.0,41.0
1030,51605.0,38.0
1031,51603.0,39.0
1032,51606.0,37.0
1033,51604.0,37.0
1034,51604.0,37.0
1035,51604.0,35.0
1036,51602.0,39.0
1037,51607.0,41.0
1038,51604.0,38.0
1039,51604.0,40.0
1040,51350.0,248.0
1041,50270.0,1165.0
1042,49460.0,1854.0
1043,48680.0,2523.0
1044,47786.0,3315.0
1045,46917.0,4040.0
1046,46079.0,4719.0
1047,44456.0,6062.0
1048,43684.0,6742.0
1049,42915.0,7236.0
1050,42152.0,7484.0
1051,41404.0,7602.0
1052,40656.0,7673.0
1053,39932.0,7710.0
1054,39237.0,7727.0
1055,38573.0,7780.0
1056,37940.0,7839.0
1057,37314.0,7902.0
1058,36711.0,7922.0
1059,36115.0,7927.0
1060,35554.0,7912.0
1061,35002.0,7906.0
1062,34468.0,7930.0
1063,33947.0,7949.0
1064,33452.0,7982.0
1065,32968.0,8014.0
1066,32497.0,8027.0
1067,32029.0,8016.0
1068,31583.0,8007.0
1069,31148.0,7997.0
1070,30725.0,8009.0
1071,30319.0,8028.0
1072,29918.0,8056.0
1073,29527.0,8070.0
1074,29152.0,8072.0
1075,28779.0,8058.0
1076,28420.0,8052.0
1077,28068.0,8051.0
1078,27722.0,8064.0
1079,27388.0,8082.0
1080,27067.0,8095.0
1081,26743.0,8099.0
1082,26429.0,8104.0
1083,26122.0,8094.0
1084,25824.0,8090.0
1085,25533.0,8091.0
1086,25248.0,8100.0
1087,24965.0,8112.0
1088,24691.0,8116.0
1089,24425.0,8122.0
1090,23910.0,8116.0
1091,23654.0,8114.0
1092,23404.0,8123.0
1093,23161.0,8128.0
1094,22927.0,8136.0
1095,23162.0,8136.0
1096,23405.0,8131.0
1097,23655.0,8127.0
1098,23910.0,8126.0
1099,24165.0,8113.0
1100,24423.0,8112.0
1101,24689.0,8108.0
1102,24962.0,8112.0
1103,25250.0,8120.0
1104,25535.0,8122.0
1105,25827.0,8117.0
1106,26123.0,8094.0
1107,26426.0,8081.0
1108,26741.0,8072.0
1109,27062.0,8073.0
1110,27385.0,8083.0
1111,27760.0,8712.0
1112,28104.0,8719.0
1113,28456.0,8705.0
1114,28817.0,8687.0
1115,29190.0,8668.0
1116,29563.0,8653.0
1117,29951.0,8653.0
1118,30358.0,8655.0
1119,30775.0,8666.0
1120,31203.0,8684.0
1121,31631.0,8676.0
1122,32077.0,8639.0
1123,32534.0,8606.0
1124,33013.0,8583.0
1125,33504.0,8574.0
1126,34005.0,8571.0
1127,34520.0,8585.0
1128,35056.0,8588.0
1129,35614.0,8576.0
1130,36186.0,8545.0
1131,36773.0,8507.0
1132,37370.0,8449.0
1133,37993.0,8422.0
1134,38647.0,8397.0
1135,40021.0,8387.0
1136,40737.0,8349.0
1137,41475.0,8264.0
1138,42236.0,8119.0
1139,43019.0,7903.0
1140,43804.0,7544.0
1141,44583.0,6956.0
1142,45382.0,6274.0
1143,46208.0,5571.0
1144,47048.0,4812.0
1145,47917.0,4037.0
1146,48807.0,3220.0
1147,49716.0,2378.0
1148,50488.0,1668.0
1149,51321.0,946.0
1150,52147.0,184.0
1151,52317.0,40.0
1152,52321.0,39.0
1153,52318.0,38.0
1154,52319.0,39.0
1155,52320.0,38.0
1156,52324.0,40.0
1157,52322.0,38.0
1158,52317.0,40.0
1159,52319.0,37.0
1160,52319.0,40.0
1161,51327.0,944.0
1162,50495.0,1674.0
1163,49713.0,2370.0
1164,48695.0,2622.0
1165,47802.0,3408.0
1166,46941.0,4164.0
1167,46107.0,4915.0
1168,45280.0,5634.0
1169,44485.0,6315.0
1170,43715.0,6926.0
1171,42943.0,7350.0
1172,42166.0,7553.0
1173,41411.0,7699.0
1174,40667.0,7807.0
1175,39959.0,7893.0
1176,39271.0,7945.0
1177,38610.0,7976.0
1178,37951.0,7981.0
1179,37318.0,7967.0
1180,36717.0,7995.0
1181,36128.0,8024.0
1182,35570.0,8087.0
1183,35021.0,8122.0
1184,33964.0,8123.0
1185,33462.0,8098.0
1186,32973.0,8096.0
1187,32504.0,8119.0
1188,32037.0,8149.0
1189,31596.0,8173.0
1190,31161.0,8193.0
1191,30737.0,8202.0
1192,30331.0,8190.0
1193,29923.0,8171.0
1194,29530.0,8167.0
1195,29155.0,8184.0
1196,28787.0,8205.0
1197,28432.0,8224.0
1198,28083.0,8239.0
1199,27733.0,8239.0
1200,27394.0,8217.0
1201,27065.0,8210.0
1202,26751.0,8219.0
1203,26437.0,8228.0
1204,26131.0,8239.0
1205,25831.0,8255.0
1206,25536.0,8261.0
1207,25257.0,8260.0
1208,24973.0,8250.0
1209,24697.0,8253.0
1210,24425.0,8251.0
1211,24170.0,8264.0
1212,23916.0,8274.0
1213,23662.0,8277.0
1214,23414.0,8281.0
1215,23165.0,8277.0
1216,22931.0,8282.0
1217,23179.0,8700.0
1218,23428.0,8712.0
1219,23676.0,8709.0
1220,23931.0,8707.0
1221,24187.0,8705.0
1222,24446.0,8701.0
1223,24715.0,8692.0
1224,24996.0,8686.0
1225,25271.0,8675.0
1226,25555.0,8670.0
1227,25852.0,8661.0
1228,26153.0,8677.0
1229,26458.0,8684.0
1230,26772.0,8686.0
1231,27416.0,8651.0
1232,27755.0,8632.0
1233,28101.0,8630.0
1234,28453.0,8627.0
1235,28809.0,8631.0
1236,29182.0,8640.0
1237,29565.0,8644.0
1238,29955.0,8641.0
1239,30362.0,8614.0
1240,30769.0,8580.0
1241,31185.0,8564.0
1242,31626.0,8562.0
1243,32072.0,8573.0
1244,32536.0,8583.0
1245,33012.0,8594.0
1246,33500.0,8576.0
1247,33999.0,8551.0
1248,34517.0,8512.0
1249,35051.0,8474.0
1250,35602.0,8456.0
1251,36170.0,8462.0
1252,36764.0,8468.0
1253,37373.0,8463.0
1254,38006.0,8457.0
1255,38654.0,8410.0
1256,39318.0,8350.0
1257,40002.0,8266.0
1258,40723.0,8192.0
1259,41471.0,8130.0
1260,42228.0,8053.0
1261,43017.0,7922.0
1262,43799.0,7564.0
1263,44577.0,6938.0
1264,45374.0,6188.0
1265,46195.0,5428.0
1266,47028.0,4679.0
1267,47891.0,3915.0
1268,48784.0,3139.0
1269,49690.0,2340.0
1270,50463.0,1609.0
1271,51277.0,847.0
1272,52089.0,117.0
1273,52187.0,40.0
1274,52187.0,39.0
1275,52188.0,36.0
1276,52191.0,37.0
1277,52187.0,38.0
1278,52190.0,41.0
1279,52189.0,42.0
1280,52188.0,39.0
1281,52188.0,43.0
1282,51458.0,704.0
1283,50454.0,1604.0
1284,49680.0,2322.0
1285,48789.0,3118.0
1286,47896.0,3918.0
1287,47022.0,4695.0
1288,46184.0,5415.0
1289,45359.0,6107.0
1290,44566.0,6827.0
1291,43790.0,7474.0
1292,43009.0,7925.0
1293,42226.0,8110.0
1294,41476.0,8187.0
1295,40732.0,8236.0
1296,40003.0,8271.0
1297,39304.0,8297.0
1298,38630.0,8348.0
1299,37997.0,8409.0
1300,37374.0,8464.0
1301,36774.0,8497.0
1302,36175.0,8507.0
1303,35597.0,8485.0
1304,35045.0,8466.0
1305,34517.0,8485.0
1306,33999.0,8531.0
1307,33499.0,8560.0
1308,33007.0,8595.0
1309,32533.0,8600.0
1310,32076.0,8594.0
1311,31627.0,8581.0
1312,31188.0,8570.0
1313,30759.0,8585.0
1314,30353.0,8605.0
1315,29955.0,8633.0
1316,29568.0,8654.0
1317,29185.0,8659.0
1318,28811.0,8638.0
1319,28447.0,8622.0
1320,27756.0,8639.0
1321,27419.0,8658.0
1322,27091.0,8684.0
1323,26770.0,8677.0
1324,26454.0,8674.0
1325,26148.0,8674.0
1326,25855.0,8670.0
1327,25557.0,8672.0
1328,25265.0,8668.0
1329,24993.0,8680.0
1330,24721.0,8698.0
1331,24450.0,8699.0
1332,24186.0,8696.0
1333,23931.0,8694.0
1334,23675.0,8687.0
1335,23428.0,8703.0
1336,23183.0,8708.0
1337,22953.0,8702.0
1338,23178.0,8703.0
1339,23426.0,8695.0
1340,23678.0,8706.0
1341,23932.0,8702.0
1342,24187.0,8688.0
1343,24446.0,8690.0
1344,24711.0,8691.0
1345,24992.0,8691.0
1346,25274.0,8693.0
1347,25561.0,8701.0
1348,25856.0,8694.0
1349,26149.0,8676.0
1350,26453.0,8656.0
1351,26770.0,8650.0
1352,27091.0,8649.0
1353,27419.0,8656.0
1354,27759.0,8667.0
1355,28103.0,8667.0
1356,28453.0,8654.0
1357,28814.0,8633.0
1358,29183.0,8616.0
1359,29558.0,8596.0
1360,29948.0,8599.0
1361,30358.0,8608.0
1362,31193.0,8630.0
1363,31628.0,8616.0
1364,32072.0,8580.0
1365,32533.0,8562.0
1366,33011.0,8533.0
1367,33497.0,8529.0
1368,34001.0,8525.0
1369,34513.0,8538.0
1370,35058.0,8551.0
1371,35609.0,8541.0
1372,36180.0,8499.0
1373,36764.0,8461.0
1374,37365.0,8410.0
1375,37989.0,8370.0
1376,38646.0,8347.0
1377,39320.0,8346.0
1378,40014.0,8333.0
1379,40725.0,8301.0
1380,41472.0,8189.0
1381,42231.0,8053.0
1382,43014.0,7828.0
1383,43786.0,7446.0
1384,44563.0,6822.0
1385,45360.0,6149.0
1386,46184.0,5444.0
1387,47026.0,4679.0
1388,47892.0,3893.0
1389,48773.0,3093.0
1390,49663.0,2282.0
1391,50445.0,1561.0
1392,51274.0,833.0
1393,52073.0,114.0
1394,52156.0,38.0
1395,52158.0,35.0
1396,52157.0,39.0
1397,52156.0,37.0
1398,52157.0,35.0
1399,52158.0,38.0
1400,52159.0,37.0
1401,52158.0,38.0
1402,52158.0,39.0
1403,52156.0,41.0
1404,51425.0,695.0
1405,49668.0,2278.0
1406,48778.0,3061.0
1407,47884.0,3852.0
1408,47019.0,4673.0
1409,46182.0,5454.0
1410,45365.0,6191.0
1411,44572.0,6881.0
1412,43795.0,7490.0
1413,43010.0,7843.0
1414,42220.0,8006.0
1415,41462.0,8141.0
1416,40726.0,8244.0
1417,40017.0,8330.0
1418,39319.0,8393.0
1419,38643.0,8407.0
1420,37992.0,8397.0
1421,37368.0,8396.0
1422,36762.0,8415.0
1423,36176.0,8465.0
1424,35597.0,8507.0
1425,35054.0,8536.0
1426,34523.0,8557.0
1427,34007.0,8548.0
1428,33499.0,8542.0
1429,32998.0,8532.0
1430,32528.0,8540.0
1431,32071.0,8564.0
1432,31632.0,8612.0
1433,31195.0,8628.0
1434,30763.0,8632.0
1435,30359.0,8616.0
1436,29955.0,8604.0
1437,29562.0,8596.0
1438,29183.0,8628.0
1439,28808.0,8624.0
1440,28450.0,8653.0
1441,28105.0,8670.0
1442,27759.0,8667.0
1443,27416.0,8662.0
1444,27088.0,8640.0
1445,26771.0,8645.0
1446,26456.0,8665.0
1447,26152.0,8678.0
1448,25854.0,8688.0
1449,25558.0,8695.0
1450,25272.0,8690.0
1451,24715.0,8680.0
1452,24445.0,8681.0
1453,24186.0,8681.0
1454,23930.0,8697.0
1455,23678.0,8699.0
1456,23427.0,8707.0
1457,23178.0,8707.0
1458,22952.0,8711.0
1459,23179.0,8701.0
1460,23426.0,8698.0
1461,23675.0,8701.0
1462,23929.0,8701.0
1463,24191.0,8708.0
1464,24453.0,8706.0
1465,24717.0,8689.0
1466,24990.0,8684.0
1467,25269.0,8677.0
1468,25561.0,8670.0
1469,25858.0,8680.0
1470,26151.0,8680.0
1471,26454.0,8683.0
1472,26768.0,8685.0
1473,27095.0,8673.0
1474,27421.0,8651.0
1475,27753.0,8635.0
1476,28097.0,8627.0
1477,28449.0,8632.0
1478,28814.0,8628.0
1479,29189.0,8647.0
1480,29565.0,8656.0
1481,29950.0,8644.0
1482,30363.0,8619.0
1483,30771.0,8581.0
1484,31190.0,8574.0
1485,31622.0,8562.0
1486,32070.0,8571.0
1487,32540.0,8584.0
1488,33014.0,8593.0
1489,33499.0,8572.0
1490,33998.0,8551.0
1491,35054.0,8462.0
1492,35601.0,8450.0
1493,36168.0,8464.0
1494,36767.0,8445.0
1495,37376.0,8463.0
1496,38007.0,8455.0
1497,38650.0,8403.0
1498,39310.0,8338.0
1499,40006.0,8252.0
1500,40726.0,8192.0
1501,41471.0,8128.0
1502,42222.0,8053.0
1503,43003.0,7888.0
1504,43799.0,7525.0
1505,44579.0,6872.0
1506,45367.0,6148.0
1507,46184.0,5403.0
1508,47012.0,4635.0
1509,47882.0,3869.0
1510,48779.0,3088.0
1511,49668.0,2297.0
1512,50446.0,1580.0
1513,51272.0,826.0
1514,52072.0,111.0
1515,52156.0,41.0
1516,52155.0,40.0
1517,52156.0,37.0
1518,52155.0,36.0
1519,52158.0,40.0
1520,52155.0,35.0
1521,52152.0,41.0
1522,52153.0,37.0
1523,52153.0,40.0
1524,52153.0,38.0
1525,51422.0,699.0
1526,50448.0,1581.0
1527,49670.0,2300.0
1528,48779.0,3098.0
1529,47892.0,3896.0
1530,47021.0,4661.0
1531,46176.0,5395.0
1532,45353.0,6110.0
1533,44563.0,6825.0
1534,43793.0,7480.0
1535,43092.0,8472.0
1536,42300.0,8651.0
1537,41538.0,8718.0
1538,40792.0,8752.0
1539,40066.0,8783.0
1540,38687.0,8864.0
1541,38052.0,8912.0
1542,37429.0,8973.0
1543,36820.0,9008.0
1544,36221.0,9006.0
1545,35644.0,8989.0
1546,35096.0,8973.0
1547,34561.0,8985.0
1548,34036.0,9026.0
1549,33539.0,9070.0
1550,33046.0,9094.0
1551,32579.0,9097.0
1552,32115.0,9099.0
1553,31663.0,9073.0
1554,31218.0,9073.0
1555,30797.0,9083.0
1556,30394.0,9113.0
1557,29993.0,9147.0
1558,29596.0,9153.0
1559,29215.0,9158.0
1560,28845.0,9140.0
1561,28482.0,9134.0
1562,28133.0,9130.0
1563,27784.0,9142.0
1564,27445.0,9154.0
1565,27119.0,9174.0
1566,26801.0,9196.0
1567,26482.0,9180.0
1568,26171.0,9175.0
1569,25876.0,9170.0
1570,25586.0,9172.0
1571,25297.0,9193.0
1572,25011.0,9203.0
1573,24735.0,9206.0
1574,24471.0,9209.0
1575,24210.0,9216.0
1576,23951.0,9201.0
1577,23693.0,9202.0
1578,23439.0,9207.0
1579,23206.0,9206.0
1580,22970.0,9224.0
1581,23205.0,9210.0
1582,23443.0,9212.0
1583,23950.0,9196.0
1584,24209.0,9193.0
1585,24471.0,9185.0
1586,24738.0,9183.0
1587,25011.0,9188.0
1588,25297.0,9199.0
1589,25589.0,9185.0
1590,25878.0,9192.0
1591,26171.0,9163.0
1592,26479.0,9153.0
1593,26797.0,9158.0
1594,27120.0,9154.0
1595,27446.0,9165.0
1596,27786.0,9162.0
1597,28131.0,9172.0
1598,28482.0,9164.0
1599,28848.0,9144.0
1600,29213.0,9103.0
1601,29589.0,9095.0
1602,29986.0,9100.0
1603,30395.0,9100.0
1604,30807.0,9125.0
1605,31227.0,9137.0
1606,31661.0,9105.0
1607,32110.0,9087.0
1608,32573.0,9055.0
1609,33049.0,9029.0
1610,33535.0,9023.0
1611,34034.0,9023.0
1612,34563.0,9029.0
1613,35104.0,9044.0
1614,35656.0,9045.0
1615,36222.0,9010.0
1616,36806.0,8959.0
1617,37417.0,8891.0
1618,38052.0,8863.0
1619,38698.0,8847.0
1620,39369.0,8856.0
1621,40067.0,8845.0
1622,40790.0,8780.0
1623,41544.0,8705.0
1624,42305.0,8586.0
1625,43078.0,8400.0
1626,43870.0,8080.0
1627,44662.0,7514.0
1628,45465.0,6803.0
1629,46287.0,6076.0
1630,47988.0,4492.0
1631,48873.0,3634.0
1632,49790.0,2736.0
1633,50628.0,1957.0
1634,51429.0,1201.0
1635,52258.0,432.0
1636,52680.0,41.0
1637,52680.0,40.0
1638,52682.0,37.0
1639,52679.0,39.0
1640,52345.0,37.0
1641,52349.0,39.0
1642,52302.0,38.0
1643,52300.0,39.0
1644,52300.0,38.0
1645,52298.0,39.0
1646,51314.0,936.0
1647,50496.0,1691.0
1648,49719.0,2392.0
1649,48803.0,3213.0
1650,47906.0,4025.0
1651,47042.0,4838.0
1652,46217.0,5622.0
1653,45400.0,6384.0
1654,44606.0,7096.0
1655,43811.0,7697.0
1656,43020.0,8007.0
1657,42239.0,8156.0
1658,41486.0,8278.0
1659,40743.0,8401.0
1660,40024.0,8495.0
1661,39328.0,8535.0
1662,38666.0,8552.0
1663,38014.0,8548.0
1664,37386.0,8545.0
1665,36776.0,8581.0
1666,36181.0,8618.0
1667,35614.0,8660.0
1668,35068.0,8696.0
1669,34537.0,8719.0
1670,34018.0,8706.0
1671,33508.0,8694.0
1672,33016.0,8681.0
1673,32540.0,8686.0
1674,32085.0,8729.0
1675,31645.0,8760.0
1676,31202.0,8793.0
1677,30777.0,8785.0
1678,29965.0,8758.0
1679,29573.0,8745.0
1680,29192.0,8767.0
1681,28820.0,8787.0
1682,28458.0,8810.0
1683,28114.0,8825.0
1684,27770.0,8824.0
1685,27426.0,8811.0
1686,27098.0,8795.0
1687,26773.0,8803.0
1688,26461.0,8814.0
1689,26160.0,8832.0
1690,25866.0,8846.0
1691,25566.0,8839.0
1692,25276.0,8835.0
1693,24998.0,8887.0
1694,24726.0,8886.0
1695,24457.0,8887.0
1696,24195.0,8899.0
1697,23935.0,8908.0
1698,23681.0,8912.0
1699,23434.0,8910.0
1700,23191.0,8914.0
1701,22961.0,8916.0
1702,23190.0,8901.0
1703,23431.0,8904.0
1704,23686.0,8903.0
1705,23940.0,8911.0
1706,24200.0,8911.0
1707,24460.0,8911.0
1708,24727.0,8900.0
1709,24998.0,8882.0
1710,25279.0,8879.0
1711,25575.0,8881.0
1712,25865.0,8873.0
1713,26159.0,8877.0
1714,26467.0,8887.0
1715,26782.0,8884.0
1716,27103.0,8878.0
1717,27434.0,8866.0
1718,27770.0,8847.0
1719,28111.0,8838.0
1720,28458.0,8825.0
1721,28827.0,8840.0
1722,29202.0,8855.0
1723,29579.0,8864.0
1724,29965.0,8853.0
1725,30779.0,8786.0
1726,31203.0,8776.0
1727,31642.0,8770.0
1728,32086.0,8770.0
1729,32549.0,8791.0
1730,33027.0,8792.0
1731,33523.0,8782.0
1732,34025.0,8768.0
1733,34536.0,8725.0
1734,35063.0,8689.0
1735,35617.0,8659.0
1736,36196.0,8652.0
1737,36792.0,8674.0
1738,37396.0,8682.0
1739,38018.0,8654.0
1740,38668.0,8601.0
1741,39343.0,8535.0
1742,40033.0,8477.0
1743,40747.0,8404.0
1744,41487.0,8359.0
1745,42254.0,8253.0
1746,43044.0,8100.0
1747,43835.0,7764.0
1748,44608.0,7142.0
1749,45398.0,6388.0
1750,46222.0,5674.0
1751,47055.0,4873.0
1752,47924.0,4068.0
1753,48811.0,3279.0
1754,49733.0,2485.0
1755,50519.0,1751.0
1756,51354.0,1013.0
1757,52142.0,209.0
1758,52350.0,37.0
1759,52500.0,37.0
1760,52498.0,38.0
1761,52403.0,35.0
1762,52402.0,35.0
1763,52398.0,39.0
1764,52399.0,39.0
1765,52400.0,39.0
1766,52398.0,42.0
1767,52400.0,38.0
1768,51354.0,1021.0
1769,50518.0,1748.0
1770,49733.0,2479.0
1771,48816.0,3288.0
1772,47931.0,4102.0
1773,47061.0,4920.0
1774,45393.0,6332.0
1775,44599.0,7066.0
1776,43824.0,7731.0
1777,43040.0,8121.0
1778,42256.0,8318.0
1779,41500.0,8403.0
1780,40754.0,8447.0
1781,40029.0,8475.0
1782,39328.0,8506.0
1783,38659.0,8542.0
1784,38020.0,8613.0
1785,37400.0,8663.0
1786,36790.0,8710.0
1787,36195.0,8703.0
1788,35619.0,8679.0
1789,35067.0,8682.0
1790,34532.0,8703.0
1791,34012.0,8729.0
1792,33507.0,8779.0
1793,33031.0,8793.0
1794,32558.0,8804.0
1795,32089.0,8797.0
1796,31637.0,8776.0
1797,31201.0,8770.0
1798,30781.0,8786.0
1799,30396.0,9125.0
1800,29987.0,9150.0
1801,29592.0,9168.0
1802,29215.0,9161.0
1803,28849.0,9151.0
1804,28481.0,9140.0
1805,28129.0,9137.0
1806,27782.0,9152.0
1807,27450.0,9171.0
1808,27124.0,9196.0
1809,26798.0,9200.0
1810,26482.0,9196.0
1811,26171.0,9188.0
1812,25878.0,9184.0
1813,25587.0,9187.0
1814,25291.0,9193.0
1815,25010.0,9210.0
1816,24740.0,9214.0
1817,24473.0,9220.0
1818,24208.0,9217.0
1819,23690.0,9209.0
1820,23445.0,9212.0
1821,23206.0,9226.0
1822,22969.0,9233.0
1823,23202.0,9220.0
1824,23446.0,9217.0
1825,23694.0,9218.0
1826,23950.0,9216.0
1827,24205.0,9201.0
1828,24469.0,9196.0
1829,24739.0,9197.0
1830,25018.0,9202.0
1831,25296.0,9216.0
1832,25585.0,9208.0
1833,25875.0,9197.0
1834,26178.0,9188.0
1835,26485.0,9169.0
1836,26796.0,9167.0
1837,27114.0,9156.0
1838,27448.0,9167.0
1839,27790.0,9184.0
1840,28138.0,9188.0
1841,28483.0,9168.0
1842,28846.0,9152.0
1843,29217.0,9127.0
1844,29597.0,9113.0
1845,29986.0,9123.0
1846,30389.0,9117.0
1847,30806.0,9123.0
1848,31230.0,9143.0
1849,31672.0,9126.0
1850,32116.0,9110.0
1851,32569.0,9055.0
1852,33044.0,9030.0
1853,33537.0,9022.0
1854,34045.0,9029.0
1855,34564.0,9049.0
1856,35098.0,9063.0
1857,35655.0,9044.0
1858,36230.0,9008.0
1859,36816.0,8971.0
1860,37416.0,8920.0
1861,38048.0,8871.0
1862,38699.0,8851.0
1863,39375.0,8856.0
1864,40073.0,8845.0
1865,40789.0,8816.0
1866,41537.0,8700.0
1867,42304.0,8577.0
1868,43091.0,8399.0
1869,43875.0,8078.0
1870,45477.0,6906.0
1871,46283.0,6053.0
1872,47128.0,5283.0
1873,48011.0,4582.0
1874,48868.0,3583.0
1875,49800.0,2790.0
1876,50615.0,1930.0
1877,51434.0,1213.0
1878,52231.0,421.0
1879,52653.0,39.0
1880,52795.0,39.0
1881,52799.0,38.0
1882,52703.0,38.0
1883,52704.0,38.0
1884,52704.0,37.0
1885,52700.0,37.0
1886,52703.0,41.0
1887,52701.0,39.0
1888,52697.0,226.0
1889,51439.0,1211.0
1890,50618.0,1944.0
1891,49804.0,2785.0
1892,48864.0,3563.0
1893,47975.0,4411.0
1894,47120.0,5283.0
1895,46283.0,6056.0
1896,45468.0,6852.0
1897,44669.0,7577.0
1898,43879.0,8125.0
1899,43084.0,8388.0
1900,42295.0,8532.0
1901,41526.0,8657.0
1902,40779.0,8765.0
1903,40068.0,8832.0
1904,39377.0,8893.0
1905,38708.0,8922.0
1906,38049.0,8925.0
1907,37415.0,8909.0
1908,36813.0,8921.0
1909,36224.0,8963.0
1910,35651.0,9018.0
1911,35097.0,9058.0
1912,34562.0,9071.0
1913,34045.0,9068.0
1914,33540.0,9056.0
1915,33044.0,9039.0
1916,32567.0,9058.0
1917,32106.0,9079.0
1918,31671.0,9107.0
1919,31233.0,9147.0
1920,30806.0,9147.0
1921,30390.0,9127.0
1922,29982.0,9109.0
1923,29594.0,9103.0
1924,29221.0,9128.0
1925,28844.0,9140.0
1926,28134.0,9183.0
1927,27788.0,9185.0
1928,27449.0,9178.0
1929,27120.0,9169.0
1930,26791.0,9165.0
1931,26482.0,9172.0
1932,26177.0,9193.0
1933,25882.0,9207.0
1934,25588.0,9213.0
1935,25292.0,9209.0
1936,25016.0,9201.0
1937,24738.0,9199.0
1938,24471.0,9207.0
1939,24207.0,9206.0
1940,23949.0,9212.0
1941,23694.0,9222.0
1942,23447.0,9224.0
1943,23208.0,9226.0
1944,22968.0,9220.0
1945,23200.0,9214.0
1946,23444.0,9212.0
1947,23696.0,9213.0
1948,23950.0,9222.0
1949,24208.0,9218.0
1950,24467.0,9211.0
1951,24737.0,9201.0
1952,25014.0,9196.0
1953,25297.0,9193.0
1954,25586.0,9189.0
1955,25874.0,9186.0
1956,26177.0,9191.0
1957,26486.0,9188.0
1958,26799.0,9206.0
1959,27122.0,9182.0
1960,27446.0,9171.0
1961,27783.0,9149.0
1962,28132.0,9145.0
1963,28477.0,9144.0
1964,28844.0,9143.0
1965,29212.0,9161.0
1966,29595.0,9157.0
1967,29992.0,9144.0
1968,30397.0,9129.0
1969,30801.0,9095.0
1970,31221.0,9081.0
1971,31660.0,9071.0
1972,32113.0,9077.0
1973,32580.0,9098.0
1974,33056.0,9103.0
1975,33537.0,9099.0
1976,34042.0,9062.0
1977,34561.0,9032.0
1978,35097.0,8991.0
1979,35649.0,8980.0
1980,36216.0,8976.0
1981,36814.0,8973.0
1982,37428.0,8980.0
1983,38060.0,8968.0
1984,38708.0,8928.0
1985,39374.0,8856.0
1986,40061.0,8777.0
1987,40787.0,8712.0
1988,41535.0,8655.0
1989,42305.0,8606.0
1990,43093.0,8478.0
1991,43891.0,8232.0
1992,44685.0,7659.0
1993,46297.0,6126.0
1994,47140.0,5351.0
1995,47992.0,4511.0
1996,48886.0,3700.0
1997,49831.0,2955.0
1998,50682.0,2098.0
1999,51517.0,1386.0
2000,52318.0,474.0
2001,52795.0,39.0
2002,52946.0,39.0
