,voltage,current,duty
2070,34130.0,3277.0,500
2071,32913.0,3434.0,503
2072,33252.0,3424.0,522
2073,33775.0,3362.0,514
2074,34129.0,3306.0,509
2075,33724.0,3353.0,506
2076,33387.0,3400.0,500
2077,32093.0,3507.0,514
2078,34664.0,3164.0,501
2079,33565.0,3385.0,493
2080,32836.0,3454.0,503
2081,32354.0,3492.0,506
2082,32353.0,3486.0,504
2083,33508.0,3387.0,518
2084,33518.0,3399.0,518
2085,32224.0,3529.0,498
2086,32222.0,3524.0,498
2087,33806.0,3391.0,494
2088,33000.0,3482.0,506
2089,32789.0,3478.0,498
2090,32549.0,3498.0,504
2091,32854.0,3484.0,508
2092,32227.0,3531.0,511
2093,33985.0,3347.0,478
2094,32841.0,3475.0,498
2095,32714.0,3486.0,502
2096,32354.0,3519.0,509
2097,33213.0,3491.0,523
2098,33319.0,3472.0,518
2099,33523.0,3458.0,518
2100,33925.0,3412.0,489
2101,32346.0,3543.0,496
2102,32932.0,3506.0,504
2103,33194.0,3492.0,514
2104,33930.0,3411.0,494
2105,32348.0,3542.0,504
2106,32478.0,3536.0,506
2107,32364.0,3552.0,510
2108,32682.0,3538.0,511
2109,35259.0,2866.0,491
2110,33582.0,3442.0,493
2111,32354.0,3550.0,503
2112,32413.0,3550.0,505
2113,34141.0,3367.0,509
2114,33339.0,3473.0,495
2115,33175.0,3491.0,523
2116,34138.0,3375.0,507
2117,34350.0,3325.0,501
2118,34004.0,3386.0,497
2119,33609.0,3454.0,484
2120,33009.0,3515.0,486
2121,32489.0,3542.0,516
2122,32863.0,3500.0,515
2123,33652.0,3430.0,516
2124,32347.0,3550.0,496
2125,33735.0,3413.0,515
2126,33737.0,3413.0,513
2127,32165.0,3558.0,508
2128,32885.0,3518.0,512
2129,32596.0,3531.0,512
2130,33988.0,3379.0,491
2131,32859.0,3496.0,508
2132,33525.0,3450.0,498
2133,33315.0,3667.0,502
2134,33106.0,3684.0,486
2135,33103.0,3668.0,501
2136,32388.0,3724.0,506
2137,32975.0,3696.0,508
2138,35454.0,3077.0,490
2139,34112.0,3567.0,490
2140,31642.0,3753.0,509
2141,32843.0,3707.0,508
2142,34268.0,3556.0,489
2143,32329.0,3723.0,502
2144,33346.0,3649.0,501
2145,32132.0,3748.0,508
2146,35333.0,3142.0,492
2147,33627.0,3617.0,494
2148,32446.0,3718.0,506
2149,32722.0,3719.0,510
2150,34106.0,3573.0,488
2151,31590.0,3757.0,509
2152,33154.0,3671.0,514
2153,33840.0,3611.0,514
2154,34330.0,3545.0,502
2155,33094.0,3671.0,491
2156,33229.0,3665.0,497
2157,32448.0,3728.0,505
2158,33898.0,3600.0,500
2159,33908.0,3593.0,495
2160,32962.0,3685.0,507
2161,34442.0,3507.0,485
2162,34822.0,3415.0,500
2163,33764.0,3604.0,492
2164,32772.0,3699.0,507
2165,32507.0,3721.0,507
2166,33851.0,3600.0,514
2167,33976.0,3582.0,509
2168,33831.0,3605.0,514
2169,33977.0,3594.0,485
2170,32711.0,3697.0,531
2171,34236.0,3538.0,508
2172,34098.0,3565.0,496
2173,34603.0,3484.0,499
2174,34749.0,3427.0,501
2175,33570.0,3627.0,490
2176,33553.0,3629.0,478
2177,33041.0,3688.0,486
2178,32829.0,3684.0,516
2179,33298.0,3648.0,515
2180,33593.0,3492.0,477
2181,32757.0,3575.0,490
2182,32749.0,3570.0,530
2183,34014.0,3442.0,471
2184,33079.0,3546.0,486
2185,33076.0,3546.0,487
2186,32562.0,3575.0,493
2187,32877.0,3549.0,506
2188,35453.0,2801.0,488
2189,31507.0,3639.0,511
2190,33600.0,3485.0,502
2191,33542.0,3490.0,518
2192,34006.0,3447.0,493
2193,35054.0,3081.0,495
2194,33681.0,3504.0,496
2195,33273.0,3528.0,502
2196,33462.0,3499.0,499
2197,33805.0,3457.0,494
2198,33675.0,3500.0,496
2199,32816.0,3582.0,509
2200,32869.0,3555.0,508
2201,32732.0,3560.0,505
2202,32731.0,3574.0,509
2203,32798.0,3571.0,513
2204,35320.0,2850.0,490
2205,33057.0,3538.0,506
2206,34085.0,3446.0,486
2207,33144.0,3542.0,488
2208,32893.0,3554.0,503
2209,33467.0,3504.0,511
2210,33527.0,3499.0,518
2211,34365.0,3376.0,506
2212,34365.0,3362.0,506
2213,33878.0,3449.0,498
2214,33782.0,3470.0,491
2215,31825.0,3632.0,512
2216,33729.0,3481.0,515
2217,33530.0,3433.0,489
2218,33590.0,3435.0,486
2219,32866.0,3508.0,488
2220,32670.0,3506.0,505
2221,32864.0,3496.0,517
2222,33531.0,3444.0,478
2223,32674.0,3519.0,491
2224,32604.0,3512.0,510
2225,33047.0,3474.0,516
2226,32157.0,3547.0,512
2227,32426.0,3533.0,511
2228,33937.0,3372.0,495
2229,33113.0,3464.0,504
2230,33655.0,3416.0,496
2231,32606.0,3520.0,512
2232,32619.0,3510.0,512
2233,33863.0,3392.0,490
2234,34128.0,3347.0,494
2235,33385.0,3443.0,494
2236,32934.0,3488.0,493
2237,32744.0,3511.0,490
2238,35194.0,2875.0,492
2239,31365.0,3576.0,512
2240,32779.0,3494.0,513
2241,33990.0,3373.0,491
2242,34121.0,3346.0,494
2243,33663.0,3413.0,494
2244,31242.0,3576.0,514
2245,35081.0,2959.0,494
2246,34132.0,3343.0,495
2247,33921.0,3371.0,495
2248,32218.0,3532.0,500
2249,32284.0,3540.0,512
2250,33865.0,3377.0,513
2251,33267.0,3429.0,517
2252,33919.0,3366.0,512
2253,32550.0,3498.0,493
2254,32868.0,3483.0,508
2255,32540.0,3487.0,507
2256,32601.0,3487.0,509
2257,32171.0,3519.0,511
2258,32599.0,3497.0,509
2259,34067.0,3321.0,500
2260,33226.0,3433.0,495
2261,32660.0,3502.0,531
2262,34208.0,3318.0,508
2263,33647.0,3269.0,513
2264,33562.0,3275.0,497
2265,32840.0,3354.0,508
2266,33939.0,3209.0,511
2267,33678.0,3251.0,505
2268,33231.0,3322.0,497
2269,32465.0,3396.0,494
2270,32529.0,3384.0,501
2271,32008.0,3403.0,508
2272,32329.0,3395.0,512
2273,32145.0,3417.0,515
2274,33758.0,3254.0,489
2275,32646.0,3368.0,498
2276,32886.0,3345.0,527
2277,33504.0,3304.0,489
2278,32513.0,3383.0,499
2279,32496.0,3372.0,513
2280,35002.0,2703.0,493
2281,33832.0,3245.0,493
2282,32513.0,3380.0,513
2283,32567.0,3370.0,514
2284,32499.0,3379.0,494
2285,32488.0,3674.0,507
2286,33890.0,3546.0,500
2287,33693.0,3571.0,516
2288,33554.0,3585.0,515
2289,33952.0,3548.0,486
2290,32124.0,3691.0,500
2291,32568.0,3664.0,505
2292,35317.0,3009.0,491
2293,33155.0,3631.0,504
2294,33015.0,3640.0,506
2295,32825.0,3648.0,509
2296,34101.0,3503.0,470
2297,32951.0,3642.0,487
2298,32000.0,3707.0,506
2299,35175.0,3127.0,494
2300,31335.0,3721.0,513
2301,33015.0,3632.0,512
2302,34517.0,3425.0,504
2303,34428.0,3436.0,503
2304,33686.0,3578.0,489
2305,34006.0,3534.0,487
2306,32138.0,3707.0,509
2307,34157.0,3494.0,509
2308,33822.0,3537.0,504
2309,32114.0,3686.0,507
2310,32321.0,3683.0,509
2311,34967.0,3169.0,497
2312,33883.0,3522.0,494
2313,33281.0,3601.0,492
2314,33763.0,3558.0,515
2315,33358.0,3589.0,516
2316,33276.0,3594.0,518
2317,33632.0,3569.0,517
2318,34306.0,3459.0,495
2319,34303.0,3446.0,500
2320,34246.0,3543.0,490
2321,34243.0,3550.0,485
2322,34602.0,3466.0,483
2323,33770.0,3613.0,495
2324,32960.0,3687.0,507
2325,33024.0,3673.0,506
2326,32892.0,3689.0,506
2327,32266.0,3730.0,505
2328,32512.0,3705.0,503
2329,32831.0,3684.0,507
2330,32559.0,3713.0,506
2331,32455.0,3731.0,511
2332,34375.0,3487.0,506
2333,33555.0,3623.0,493
2334,32840.0,3699.0,489
2335,32783.0,3704.0,504
2336,34526.0,3446.0,504
2337,33290.0,3646.0,495
2338,32081.0,3743.0,511
2339,32579.0,3714.0,510
2340,34109.0,3537.0,470
2341,32837.0,3686.0,489
2342,32827.0,3698.0,489
2343,33900.0,3237.0,512
2344,34104.0,3180.0,506
2345,33172.0,3308.0,500
2346,32128.0,3395.0,514
2347,32402.0,3394.0,521
2348,33428.0,3276.0,498
2349,33695.0,3250.0,495
2350,32387.0,3380.0,515
2351,33677.0,3243.0,495
2352,34038.0,3195.0,490
2353,33697.0,3242.0,499
2354,32263.0,3392.0,516
2355,32510.0,3391.0,516
2356,34841.0,2817.0,496
2357,31117.0,3449.0,516
2358,32639.0,3363.0,519
2359,33754.0,3253.0,496
2360,34130.0,3163.0,508
2361,33424.0,3283.0,501
2362,32582.0,3376.0,492
2363,32508.0,3391.0,493
2364,32465.0,3392.0,494
2365,32467.0,3384.0,503
2366,32643.0,3367.0,522
2367,33295.0,3316.0,490
2368,32406.0,3396.0,501
2369,33300.0,3306.0,521
2370,33356.0,3307.0,520
2371,31173.0,3464.0,520
2372,33744.0,3247.0,514
2373,33699.0,3248.0,475
2374,32575.0,3372.0,494
2375,32454.0,3392.0,494
2376,32028.0,3419.0,508
2377,32074.0,3408.0,510
2378,32346.0,3439.0,529
2379,33901.0,3286.0,500
2380,32091.0,3449.0,501
2381,32594.0,3426.0,512
2382,33572.0,3330.0,497
2383,32529.0,3444.0,513
2384,32468.0,3440.0,503
2385,33162.0,3365.0,523
2386,33415.0,3347.0,519
2387,33498.0,3345.0,493
2388,32149.0,3444.0,499
2389,32267.0,3426.0,497
2390,33751.0,3296.0,514
2391,33755.0,3303.0,474
2392,32342.0,3433.0,496
2393,33298.0,3337.0,521
2394,33169.0,3370.0,523
2395,33510.0,3330.0,487
2396,32651.0,3416.0,494
2397,34824.0,2895.0,497
2398,33559.0,3312.0,493
2399,33966.0,3267.0,493
2400,32528.0,3401.0,513
2401,32516.0,3401.0,514
2402,32834.0,3374.0,493
2403,32761.0,3389.0,489
2404,32398.0,3416.0,497
2405,32387.0,3408.0,514
2406,34956.0,2716.0,494
2407,33844.0,3258.0,496
2408,32509.0,3398.0,493
2409,32332.0,3409.0,516
2410,34025.0,3207.0,510
2411,33833.0,3256.0,501
2412,32751.0,3546.0,510
2413,33778.0,3417.0,494
2414,32857.0,3535.0,488
2415,33199.0,3512.0,523
2416,33935.0,3419.0,505
2417,34064.0,3367.0,510
2418,33539.0,3478.0,490
2419,31438.0,3631.0,517
2420,33413.0,3475.0,512
2421,33719.0,3422.0,492
2422,32545.0,3298.0,526
2423,33479.0,3209.0,482
2424,32250.0,3309.0,514
2425,32572.0,3286.0,521
2426,33086.0,3253.0,524
2427,33774.0,3149.0,505
2428,33977.0,3096.0,510
2429,32681.0,3275.0,503
2430,32561.0,3297.0,519
2431,33262.0,3229.0,521
2432,33278.0,3224.0,520
2433,33533.0,3188.0,477
2434,32537.0,3295.0,492
2435,31943.0,3395.0,511
2436,34322.0,3084.0,505
2437,33480.0,3275.0,494
2438,33683.0,3235.0,493
2439,32502.0,3365.0,515
2440,35008.0,2698.0,493
2441,33085.0,3300.0,501
2442,32000.0,3386.0,511
2443,33881.0,3199.0,492
2444,34138.0,3144.0,488
2445,33471.0,3268.0,496
2446,33358.0,3275.0,493
2447,32064.0,3385.0,512
2448,31890.0,3404.0,515
2449,32770.0,3339.0,519
2450,32628.0,3337.0,520
2451,33475.0,3281.0,478
2452,32457.0,3368.0,500
2453,32428.0,3348.0,510
2454,32495.0,3354.0,512
2455,32202.0,3389.0,517
2456,33560.0,3278.0,487
2457,32390.0,3367.0,500
2458,33331.0,3182.0,495
2459,32736.0,3255.0,489
2460,32434.0,3277.0,496
2461,32359.0,3271.0,511
2462,32236.0,3282.0,517
2463,32100.0,3296.0,517
2464,33464.0,3173.0,503
2465,34609.0,2770.0,499
2466,33766.0,3114.0,502
2467,33641.0,3138.0,500
2468,32545.0,3254.0,523
2469,33453.0,3170.0,514
2470,33520.0,3161.0,517
2471,33587.0,3137.0,476
2472,32484.0,3268.0,513
2473,32373.0,3278.0,515
2474,32923.0,3220.0,496
2475,32564.0,3259.0,495
2476,32297.0,3282.0,509
2477,31165.0,3331.0,515
2478,32486.0,3255.0,522
2479,33074.0,3217.0,496
2480,33641.0,3136.0,497
2481,32244.0,3275.0,537
2482,33057.0,3194.0,523
2483,32998.0,3206.0,485
2484,32190.0,3287.0,498
2485,32106.0,3273.0,516
2486,32612.0,3238.0,516
2487,33080.0,3209.0,491
2488,32185.0,3279.0,502
2489,32107.0,3275.0,525
2490,33075.0,3196.0,521
2491,32424.0,3264.0,495
2492,32253.0,3283.0,497
2493,32168.0,3266.0,515
2494,33336.0,3279.0,520
2495,31038.0,3442.0,521
2496,33092.0,3321.0,517
2497,32831.0,3333.0,516
2498,33022.0,3316.0,517
2499,33292.0,3294.0,521
2500,33964.0,3197.0,498
2501,32377.0,3357.0,495
2502,32384.0,3362.0,507
2503,31763.0,3406.0,514
2504,32131.0,3393.0,515
2505,34027.0,3166.0,507
2506,32952.0,3323.0,498
2507,33467.0,3196.0,498
2508,32687.0,3286.0,510
2509,32510.0,3307.0,513
2510,32386.0,3318.0,495
2511,32178.0,3321.0,528
2512,32991.0,3252.0,517
2513,33604.0,3198.0,476
2514,32314.0,3326.0,496
2515,32370.0,3303.0,515
2516,34853.0,2684.0,495
2517,33673.0,3183.0,493
2518,32319.0,3320.0,510
2519,33470.0,3200.0,518
2520,33274.0,3232.0,521
2521,32813.0,3283.0,488
2522,32191.0,3327.0,500
2523,33332.0,3219.0,520
2524,33330.0,3219.0,513
2525,33470.0,3213.0,518
2526,31222.0,3380.0,518
2527,32863.0,3266.0,524
2528,33333.0,3219.0,480
2529,32061.0,3326.0,500
2530,34780.0,2689.0,496
2531,31098.0,3349.0,516
2532,34728.0,2733.0,497
2533,33605.0,3175.0,496
2534,33665.0,3158.0,499
2535,32111.0,3304.0,499
2536,32211.0,3303.0,514
2537,32738.0,3261.0,509
2538,33395.0,3200.0,499
2539,33810.0,3143.0,498
2540,32309.0,3293.0,515
2541,32607.0,3270.0,522
2542,33330.0,3207.0,501
2543,33847.0,3128.0,502
2544,33799.0,3129.0,504
2545,32489.0,3281.0,504
2546,32371.0,3298.0,523
2547,33530.0,3188.0,498
2548,32179.0,3297.0,512
2549,31989.0,3310.0,513
2550,32047.0,3322.0,517
2551,31999.0,3324.0,516
2552,33583.0,3161.0,476
2553,32179.0,3303.0,498
2554,32433.0,3317.0,524
2555,33334.0,3251.0,488
2556,32380.0,3340.0,496
2557,32313.0,3333.0,513
2558,32870.0,3293.0,527
2559,33400.0,3241.0,519
2560,33335.0,3250.0,499
2561,33730.0,3186.0,499
2562,31103.0,3391.0,516
2563,34752.0,2786.0,497
2564,33163.0,3282.0,490
2565,32306.0,3329.0,509
2566,32603.0,3220.0,511
2567,31986.0,3254.0,521
2568,33925.0,3012.0,490
2569,33235.0,3156.0,498
2570,31317.0,3296.0,516
2571,34514.0,2739.0,500
2572,33304.0,3142.0,496
2573,33033.0,3176.0,497
2574,31993.0,3267.0,515
2575,32223.0,3245.0,509
2576,32594.0,3211.0,527
2577,33056.0,3182.0,490
2578,32240.0,3257.0,497
2579,32236.0,3239.0,516
2580,34677.0,2627.0,497
2581,33431.0,3132.0,495
2582,32664.0,3220.0,496
2583,32297.0,3236.0,528
2584,32723.0,3205.0,525
2585,32924.0,3192.0,496
2586,32056.0,3268.0,516
2587,33437.0,3120.0,502
2588,31726.0,3271.0,507
2589,32281.0,3248.0,518
2590,34402.0,2823.0,502
2591,33493.0,3108.0,503
2592,32419.0,3229.0,504
2593,32302.0,3250.0,496
2594,32163.0,3260.0,509
2595,32101.0,3242.0,519
2596,33304.0,3142.0,500
2597,32297.0,3246.0,501
2598,32226.0,3244.0,507
2599,34545.0,2854.0,500
2600,33081.0,3270.0,490
2601,32325.0,3337.0,496
2602,32252.0,3332.0,510
2603,32122.0,3331.0,515
2604,32503.0,3324.0,519
2605,33794.0,3167.0,513
2606,32311.0,3317.0,532
2607,33451.0,3211.0,478
2608,32322.0,3340.0,496
2609,32318.0,3336.0,505
2610,32958.0,3269.0,526
2611,33326.0,3225.0,508
2612,33832.0,3306.0,490
2613,31367.0,3498.0,513
2614,32572.0,3416.0,515
2615,32662.0,3418.0,491
2616,32703.0,3425.0,490
2617,32641.0,3423.0,498
2618,32374.0,3417.0,495
2619,31711.0,3469.0,512
2620,32198.0,3450.0,515
2621,34471.0,3093.0,503
2622,33820.0,3274.0,503
2623,33088.0,3370.0,500
2624,31835.0,3472.0,516
2625,32592.0,3415.0,512
2626,31114.0,3500.0,536
2627,33974.0,3262.0,499
2628,31181.0,3485.0,515
2629,32640.0,3420.0,518
2630,33635.0,3323.0,496
2631,32333.0,3445.0,516
2632,32332.0,3439.0,513
2633,32277.0,3441.0,502
2634,32566.0,3422.0,510
2635,32119.0,3455.0,513
2636,32211.0,3457.0,513
2637,32188.0,3443.0,505
2638,32909.0,3397.0,509
2639,33702.0,3315.0,494
2640,33852.0,3290.0,496
2641,32636.0,3413.0,519
2642,32971.0,3392.0,522
2643,33560.0,3336.0,493
2644,31351.0,3500.0,514
2645,32091.0,3466.0,513
2646,32206.0,3441.0,505
2647,32515.0,3424.0,508
2648,31814.0,3747.0,509
2649,32441.0,3719.0,506
2650,33286.0,3648.0,520
2651,33754.0,3598.0,510
2652,33829.0,3598.0,487
2653,32456.0,3720.0,505
2654,33497.0,3625.0,516
2655,33150.0,3654.0,519
2656,34017.0,3562.0,496
2657,34109.0,3544.0,490
2658,32755.0,3682.0,510
2659,32141.0,3730.0,520
2660,32396.0,3412.0,495
2661,32336.0,3405.0,513
2662,32506.0,3392.0,512
2663,31887.0,3441.0,516
2664,34564.0,2978.0,501
2665,33563.0,3279.0,500
2666,31419.0,3455.0,511
2667,32087.0,3422.0,514
2668,34634.0,2950.0,500
2669,33427.0,3305.0,496
2670,33608.0,3271.0,496
2671,32320.0,3416.0,520
2672,33303.0,3330.0,521
2673,33037.0,3353.0,524
2674,33302.0,3326.0,521
2675,33567.0,3301.0,491
2676,32335.0,3419.0,507
2677,33036.0,3349.0,525
2678,33351.0,3319.0,514
2679,33637.0,3296.0,516
2680,32154.0,3432.0,499
2681,34841.0,2815.0,496
2682,33633.0,3289.0,491
2683,33437.0,3326.0,489
2684,31163.0,3404.0,535
2685,32316.0,3343.0,516
2686,32893.0,3296.0,507
2687,31576.0,3383.0,528
2688,34627.0,2829.0,499
2689,33801.0,3159.0,506
2690,33209.0,3260.0,498
2691,31146.0,3400.0,522
2692,33986.0,3116.0,510
2693,33681.0,3204.0,496
2694,32293.0,3333.0,515
2695,34841.0,2678.0,495
2696,33876.0,3158.0,500
2697,32314.0,3333.0,536
2698,33205.0,3249.0,522
2699,32937.0,3285.0,526
2700,33472.0,3230.0,493
2701,32559.0,3310.0,498
2702,32492.0,3309.0,503
2703,31822.0,3363.0,517
2704,31867.0,3362.0,516
2705,34090.0,3051.0,508
2706,33409.0,3232.0,500
2707,32066.0,3347.0,520
2708,33333.0,3186.0,507
2709,32860.0,3231.0,527
2710,33076.0,3208.0,524
2711,33062.0,3211.0,520
2712,31987.0,3313.0,501
2713,31812.0,3311.0,504
2714,33019.0,3218.0,516
2715,31853.0,3304.0,523
2716,31859.0,3307.0,523
2717,32107.0,3293.0,519
2718,33199.0,3194.0,500
2719,32775.0,3164.0,508
2720,31543.0,3259.0,521
2721,31809.0,3256.0,522
2722,33026.0,3142.0,502
2723,32287.0,3209.0,509
2724,31406.0,3268.0,521
2725,31841.0,3247.0,518
2726,33540.0,3065.0,516
2727,33045.0,3142.0,504
2728,32146.0,3225.0,538
2729,33368.0,3109.0,503
2730,31987.0,3236.0,504
2731,32669.0,3199.0,529
2732,33230.0,3151.0,521
2733,31929.0,3267.0,502
2734,31912.0,3257.0,506
2735,33313.0,3134.0,520
2736,33295.0,3142.0,520
2737,32115.0,3257.0,499
2738,32166.0,3244.0,511
2739,32731.0,3199.0,529
2740,33290.0,3138.0,480
2741,32049.0,3262.0,500
2742,33311.0,3139.0,520
2743,32917.0,3176.0,519
2744,32485.0,3235.0,494
2745,32801.0,3206.0,528
2746,30959.0,3310.0,538
2747,32285.0,3237.0,516
2748,32988.0,3176.0,525
2749,32681.0,3229.0,490
2750,32238.0,3253.0,498
2751,32171.0,3240.0,538
2752,33353.0,3119.0,519
2753,31787.0,3274.0,515
2754,31624.0,3393.0,512
2755,32255.0,3358.0,516
2756,32689.0,3330.0,529
2757,33673.0,3234.0,496
2758,32316.0,3361.0,516
2759,33421.0,3259.0,495
2760,33006.0,3288.0,508
2761,33417.0,3270.0,490
2762,32511.0,3346.0,497
2763,32123.0,3355.0,531
2764,33683.0,3225.0,475
2765,32612.0,3341.0,491
2766,33023.0,3308.0,525
2767,33557.0,3229.0,517
2768,33078.0,3286.0,524
2769,33201.0,3279.0,484
2770,32259.0,3366.0,497
2771,32196.0,3355.0,538
2772,33330.0,3251.0,480
2773,32433.0,3347.0,494
2774,32821.0,3325.0,524
2775,33694.0,3202.0,515
2776,32249.0,3349.0,498
2777,32172.0,3363.0,516
2778,32363.0,3375.0,515
2779,32090.0,3233.0,519
2780,31923.0,3252.0,522
2781,34046.0,2966.0,488
2782,33348.0,3117.0,501
2783,31959.0,3240.0,521
2784,31860.0,3264.0,521
2785,33930.0,3014.0,510
2786,32726.0,3189.0,501
2787,33029.0,3144.0,500
2788,32038.0,3245.0,520
2789,33236.0,3137.0,501
2790,31972.0,3244.0,517
2791,32776.0,3190.0,526
2792,33442.0,3170.0,498
2793,31575.0,3331.0,512
2794,31873.0,3311.0,514
2795,32107.0,3292.0,518
2796,33405.0,3187.0,479
2797,32101.0,3300.0,539
2798,33646.0,3130.0,515
2799,32372.0,3277.0,495
2800,32230.0,3290.0,497
2801,33462.0,3169.0,518
2802,33121.0,3199.0,515
2803,32916.0,3225.0,524
2804,32480.0,3276.0,494
2805,32168.0,3293.0,511
2806,32616.0,3256.0,511
2807,32737.0,3241.0,509
2808,33829.0,3096.0,492
2809,33667.0,3139.0,495
2810,32363.0,3271.0,515
2811,32611.0,3259.0,519
2812,33759.0,3110.0,502
2813,33485.0,2970.0,516
2814,32992.0,3046.0,508
2815,32417.0,3107.0,504
2816,31892.0,3156.0,542
2817,33379.0,2997.0,518
2818,32923.0,3054.0,506
2819,31950.0,3147.0,501
2820,31954.0,3154.0,501
2821,31582.0,3165.0,516
2822,32412.0,3103.0,519
2823,32868.0,3069.0,503
2824,33057.0,3054.0,523
2825,33438.0,2986.0,517
2826,33063.0,3038.0,508
2827,31997.0,3142.0,500
2828,33259.0,3028.0,520
2829,31941.0,3145.0,510
2830,32623.0,3088.0,530
2831,32739.0,3081.0,498
2832,32370.0,3122.0,498
2833,32003.0,3144.0,512
2834,31955.0,3140.0,511
2835,32428.0,3110.0,519
2836,31823.0,3162.0,503
2837,33057.0,3048.0,523
2838,32860.0,3064.0,520
2839,32880.0,3277.0,493
2840,32571.0,3309.0,493
2841,33055.0,3323.0,504
2842,32370.0,3319.0,515
2843,33222.0,3239.0,502
2844,33269.0,3233.0,521
2845,31997.0,3346.0,501
2846,32058.0,3333.0,500
2847,33407.0,3209.0,519
2848,33249.0,3228.0,521
2849,31793.0,3075.0,503
2850,31717.0,3057.0,544
2851,32888.0,2973.0,485
2852,32200.0,3032.0,505
2853,31677.0,3083.0,527
2854,32459.0,3018.0,526
2855,32575.0,2995.0,521
2856,32337.0,3034.0,494
2857,31954.0,3065.0,500
2858,31728.0,3063.0,535
2859,32951.0,2953.0,499
2860,31254.0,3099.0,523
2861,31425.0,3062.0,512
2862,32302.0,2987.0,534
2863,32937.0,2923.0,503
2864,31650.0,3040.0,525
2865,34069.0,2563.0,505
2866,32937.0,2923.0,507
2867,32312.0,2989.0,511
2868,31306.0,3062.0,525
2869,31539.0,3056.0,524
2870,33123.0,2898.0,507
2871,32936.0,2923.0,505
2872,30612.0,3094.0,529
2873,32723.0,2948.0,507
2874,32311.0,2998.0,514
2875,31773.0,3042.0,523
2876,31840.0,3025.0,522
2877,31965.0,3020.0,504
2878,32173.0,3007.0,533
2879,33057.0,2917.0,517
2880,31643.0,3032.0,515
2881,34175.0,2483.0,503
2882,31827.0,3033.0,542
2883,33363.0,2857.0,517
2884,32921.0,2923.0,508
2885,30502.0,3086.0,525
2886,31826.0,3027.0,522
2887,33057.0,2921.0,482
2888,31882.0,3017.0,541
2889,32859.0,2934.0,525
2890,32981.0,2924.0,507
2891,31896.0,3034.0,523
2892,34221.0,2411.0,502
2893,32839.0,2933.0,503
2894,31779.0,3041.0,527
2895,33955.0,2635.0,507
2896,32813.0,2940.0,506
2897,31656.0,3039.0,518
2898,31838.0,3029.0,522
2899,31673.0,3043.0,524
2900,32727.0,2932.0,507
2901,31519.0,3031.0,523
2902,31631.0,3034.0,524
2903,33058.0,2916.0,482
2904,31713.0,3018.0,504
2905,32907.0,2903.0,524
2906,33047.0,2914.0,499
2907,33349.0,2845.0,513
2908,32993.0,2900.0,508
2909,31719.0,2894.0,543
2910,31522.0,2898.0,526
2911,33111.0,2728.0,500
2912,31770.0,2881.0,528
2913,31527.0,2898.0,506
2914,32738.0,2797.0,526
2915,32346.0,2823.0,526
2916,32370.0,2832.0,529
2917,32732.0,2796.0,501
2918,31289.0,2913.0,522
2919,31636.0,2876.0,520
2920,31000.0,2916.0,525
2921,31283.0,2908.0,527
2922,31240.0,2911.0,513
2923,32299.0,2822.0,513
2924,31276.0,2902.0,531
2925,32431.0,2823.0,503
2926,31221.0,2909.0,511
2927,31523.0,2883.0,515
2928,32806.0,2768.0,514
2929,32435.0,2823.0,505
2930,30381.0,2949.0,529
2931,32049.0,2842.0,523
2932,31875.0,2860.0,507
2933,31684.0,2881.0,536
2934,32794.0,2764.0,525
2935,31235.0,2899.0,518
2936,33383.0,2588.0,515
2937,32486.0,2811.0,507
2938,30722.0,2923.0,522
2939,32854.0,2750.0,504
2940,31288.0,2894.0,530
2941,31655.0,2896.0,504
2942,31584.0,2884.0,545
2943,32774.0,2757.0,525
2944,31573.0,2883.0,545
2945,32673.0,2803.0,505
2946,30450.0,2943.0,525
2947,32772.0,2757.0,525
2948,31868.0,2863.0,518
2949,30829.0,2939.0,529
2950,32428.0,2814.0,531
2951,32787.0,2755.0,525
2952,31909.0,2859.0,505
2953,33174.0,2561.0,518
2954,32559.0,2698.0,512
2955,31662.0,2782.0,523
2956,32008.0,2760.0,508
2957,31310.0,2817.0,529
2958,32324.0,2733.0,509
2959,32133.0,2741.0,514
2960,31024.0,2825.0,530
2961,31262.0,2823.0,531
2962,32326.0,2731.0,527
2963,31896.0,2762.0,536
2964,32240.0,2732.0,533
2965,32635.0,2695.0,513
2966,32126.0,3002.0,519
2967,33101.0,2897.0,501
2968,33056.0,2897.0,502
2969,30841.0,3082.0,521
2970,32609.0,2965.0,489
2971,31657.0,3042.0,527
2972,32681.0,2958.0,528
2973,31959.0,3037.0,500
2974,31585.0,3050.0,526
2975,31958.0,3021.0,524
2976,32499.0,2978.0,531
2977,30452.0,3112.0,531
2978,32890.0,2944.0,525
2979,32873.0,2936.0,506
2980,31709.0,3044.0,526
2981,32999.0,2930.0,505
2982,31358.0,3064.0,510
2983,31699.0,3038.0,515
2984,31827.0,3040.0,522
2985,31421.0,3069.0,525
2986,33196.0,2891.0,520
2987,31235.0,3063.0,512
2988,31894.0,3032.0,520
2989,31347.0,3072.0,525
2990,32642.0,2853.0,509
2991,31129.0,2955.0,521
2992,31026.0,2981.0,515
2993,32365.0,2872.0,512
2994,32654.0,2851.0,528
2995,32613.0,2840.0,511
2996,31317.0,2958.0,524
2997,32013.0,2916.0,528
2998,32516.0,2864.0,516
2999,32153.0,2898.0,536
3000,32512.0,2863.0,530
3001,31535.0,2948.0,507
